,Harry Potter
22541,"“I knew yeh’d say yes,” said Hagrid into his handkerchief, “but I"
22542,won’ . . . never . . . forget . . . Well . . . c’mon . . . jus’ a little bit fur-
22543,"ther through here . . . Watch yerselves, now, there’s nettles. . . .”"
22544,They walked on in silence for another fifteen minutes. Harry had
22545, 689  
22546,CHAPTER THIRTY
22547,opened his mouth to ask how much farther they had to go when Ha-
22548,grid threw out his right arm to signal that they should stop.
22549,"“Really easy,” he said softly. “Very quiet, now . . .”"
22550,"They crept forward and Harry saw that they were facing a large,"
22551,"smooth mound of earth nearly as tall as Hagrid that he thought, with"
22552,"a jolt of dread, was sure to be the lair of some enormous animal. Trees"
22553,"had been ripped up at the roots all around the mound, so that it stood"
22554,on a bare patch of ground surrounded by heaps of trunks and boughs
22555,"that formed a kind of fence or barricade, behind which Harry,"
22556,"Hermione, and Hagrid now stood."
22557,"“Sleepin’,” breathed Hagrid."
22558,"Sure enough, Harry could hear a distant, rhythmic rumbling that"
22559,sounded like a pair of enormous lungs at work. He glanced sideways
22560,"at Hermione, who was gazing at the mound with her mouth slightly"
22561,open. She looked utterly terrified.
22562,"“Hagrid,” she said in a whisper barely audible over the sound of the"
22563,"sleeping creature, “who is he?”"
22564,Harry found this an odd question. . . . “What is it?” was the one he
22565,had been planning on asking.
22566,"“Hagrid, you told us,” said Hermione, her wand now shaking in"
22567,"her hand, “you told us none of them wanted to come!”"
22568,"Harry looked from her to Hagrid and then, as realization hit him,"
22569,he looked back at the mound with a small gasp of horror.
22570,"The great mound of earth, on which he, Hermione, and Hagrid"
22571,"could easily have stood, was moving slowly up and down in time with"
22572,"the deep, grunting breathing. It was not a mound at all. It was the"
22573,curved back of what was clearly . . .
22574,"“Well — no — he didn’ want ter come,” said Hagrid, sounding"
22575,"desperate. “But I had ter bring him, Hermione, I had ter!”"
22576,"“But why?” asked Hermione, who sounded as though she wanted"
22577,"to cry. “Why — what — oh, Hagrid !”"
22578,"“I knew if I jus’ got him back,” said Hagrid, sounding close to tears"
22579, 690   
22580,GRAWP
22581,"himself, “an’ — an’ taught him a few manners — I’d be able ter take"
22582,him outside an’ show ev’ryone he’s harmless!”
22583,"“Harmless!” said Hermione shrilly, and Hagrid made frantic hush-"
22584,ing noises with his hands as the enormous creature before them
22585,grunted loudly and shifted in its sleep. “He’s been hurting you all this
22586,"time, hasn’t he? That’s why you’ve had all these injuries!”"
22587,“He don’ know his own strength!” said Hagrid earnestly. “An’ he’s
22588,"gettin’ better, he’s not fightin’ so much anymore —”"
22589,“So this is why it took you two months to get home!” said
22590,"Hermione distractedly. “Oh Hagrid, why did you bring him back if"
22591,"he didn’t want to come, wouldn’t he have been happier with his own"
22592,people?”
22593,"“They were all bullyin’ him, Hermione, ’cause he’s so small!” said"
22594,Hagrid.
22595,“Small?” said Hermione. “Small ?”
22596,"“Hermione, I couldn’ leave him,” said Hagrid, tears now trickling"
22597,down his bruised face into his beard. “See — he’s my brother!”
22598,"Hermione simply stared at him, her mouth open."
22599,"“Hagrid, when you say ‘brother,’ ” said Harry slowly, “do you"
22600,mean — ?”
22601,"“Well — half-brother,” amended Hagrid. “Turns out me mother"
22602,"took up with another giant when she left me dad, an’ she went an’ had"
22603,Grawp here —”
22604,“Grawp?” said Harry.
22605,"“Yeah . . . well, tha’s what it sounds like when he says his name,”"
22606,said Hagrid anxiously. “He don’ speak a lot of English. . . . I’ve bin
22607,"tryin’ ter teach him. . . . Anyway, she don’ seem ter have liked him"
22608,"much more’n she liked me. . . . See, with giantesses, what counts is"
22609,"producin’ good big kids, and he’s always been a bit on the runty side"
22610,fer a giant — on’y sixteen foot —”
22611,"“Oh yes, tiny!” said Hermione, with a kind of hysterical sarcasm."
22612,“Absolutely minuscule!”
22613,  691 
22614,CHAPTER THIRTY
22615,“He was bein’ kicked around by all o’ them — I jus’ couldn’ leave
22616,him —”
22617,“Did Madame Maxime want to bring him back?” asked Harry.
22618,"“She — well, she could see it was right importan’ ter me,” said Ha-"
22619,"grid, twisting his enormous hands. “Bu’ — bu’ she got a bit tired of"
22620,"him after a while, I must admit . . . so we split up on the journey"
22621,home. . . . She promised not ter tell anyone though. . . .”
22622,“How on earth did you get him back without anyone noticing?”
22623,said Harry.
22624,"“Well, tha’s why it took so long, see,” said Hagrid. “Could on’y"
22625,"travel by nigh an’ through wild country an’ stuff. ’Course, he covers"
22626,"the ground pretty well when he wants ter, but he kep’ wantin’ ter go"
22627,back. . . .”
22628,"“Oh Hagrid, why on earth didn’t you let him!” said Hermione,"
22629,flopping down onto a ripped-up tree and burying her face in her
22630,hands. “What do you think you’re going to do with a violent giant
22631,who doesn’t even want to be here!”
22632,"“Well, now — ‘violent’ — tha’s a bit harsh,” said Hagrid, still"
22633,twisting his hands agitatedly. “I’ll admit he mighta taken a couple o’
22634,"swings at me when he’s bin in a bad mood, but he’s gettin’ better, loads"
22635,"better, settlin’ down well. . . .”"
22636,"“What are those ropes for, then?” Harry asked."
22637,He had just noticed ropes thick as saplings stretching from around
22638,the trunks of the largest nearby trees toward the place where Grawp
22639,lay curled on the ground with his back to them.
22640,“You have to keep him tied up?” said Hermione faintly.
22641,"“Well . . . yeah . . .” said Hagrid, looking anxious. “See — it’s like I"
22642,say — he doesn’ really know his strength —”
22643,Harry understood now why there had been such a suspicious lack
22644,of any other living creature in this part of the forest.
22645,“So what is it you want Harry and Ron and me to do?” Hermione
22646,asked apprehensively.
22647, 692   
22648,GRAWP
22649,"“Look after him,” said Hagrid croakily. “After I’m gone.”"
22650,"Harry and Hermione exchanged miserable looks, Harry uncom-"
22651,fortably aware that he had already promised Hagrid that he would do
22652,whatever he asked.
22653,"“What — what does that involve, exactly?” Hermione inquired."
22654,“Not food or anythin’!” said Hagrid eagerly. “He can get his own
22655,"food, no problem. Birds an’ deer an’ stuff . . . No, it’s company he"
22656,needs. If I jus’ knew someone was carryin’ on tryin’ ter help him a bit
22657,". . . teachin’ him, yeh know . . .”"
22658,"Harry said nothing, but turned to look back at the gigantic form"
22659,lying asleep on the ground in front of them. Grawp had his back to
22660,"them. Unlike Hagrid, who simply looked like a very oversize hu-"
22661,"man, Grawp looked strangely misshapen. What Harry had taken to"
22662,be a vast mossy boulder to the left of the great earthen mound he
22663,now recognized as Grawp’s head. It was much larger in proportion to
22664,"the body than a human head, almost perfectly round and covered"
22665,"with tightly curling, close-growing hair the color of bracken. The"
22666,"rim of a single large, fleshy ear was visible on top of the head, which"
22667,"seemed to sit, rather like Uncle Vernon’s, directly upon the shoulders"
22668,"with little or no neck in between. The back, under what looked like"
22669,a dirty brownish smock comprised of animal skins sewn roughly to-
22670,"gether, was very broad, and as Grawp slept, it seemed to strain a lit-"
22671,tle at the rough seams of the skins. The legs were curled up under
22672,"the body; Harry could see the soles of enormous, filthy, bare feet,"
22673,"large as sledges, resting one on top of the other on the earthy forest"
22674,floor.
22675,"“You want us to teach him,” Harry said in a hollow voice. He now"
22676,understood what Firenze’s warning had meant. His attempt is not work-
22677,"ing. He would do better to abandon it. Of course, the other creatures"
22678,who lived in the forest would have heard Hagrid’s fruitless attempts to
22679,teach Grawp English. . . .
22680,"“Yeah — even if yeh jus’ talk ter him a bit,” said Hagrid hopefully."
22681,  693  
22682,CHAPTER THIRTY
22683,"“ ’Cause I reckon, if he can talk ter people, he’ll understand more that"
