,Harry Potter
19026,with the missing finger. He gripped the dagger very tightly in his
19027,left hand and swung it upward.
19028,Harry realized what Wormtail was about to do a second before it
19029, 641    
19030,CHAPTER THIRTY-TWO
19031,"happened — he closed his eyes as tightly as he could, but he could"
19032,"not block the scream that pierced the night, that went through"
19033,Harry as though he had been stabbed with the dagger too. He
19034,"heard something fall to the ground, heard Wormtail’s anguished"
19035,"panting, then a sickening splash, as something was dropped into"
19036,the cauldron. Harry couldn’t stand to look . . . but the potion had
19037,turned a burning red; the light of it shone through Harry’s closed
19038,eyelids. . . .
19039,Wormtail was gasping and moaning with agony. Not until
19040,Harry felt Wormtail’s anguished breath on his face did he realize
19041,that Wormtail was right in front of him.
19042,“B-blood of the enemy . . . forcibly taken . . . you will . . . resurrect
19043,your foe.”
19044,"Harry could do nothing to prevent it, he was tied too tightly. . . ."
19045,"Squinting down, struggling hopelessly at the ropes binding him, he"
19046,saw the shining silver dagger shaking in Wormtail’s remaining
19047,hand. He felt its point penetrate the crook of his right arm and
19048,"blood seeping down the sleeve of his torn robes. Wormtail, still"
19049,"panting with pain, fumbled in his pocket for a glass vial and held it"
19050,"to Harry’s cut, so that a dribble of blood fell into it."
19051,He staggered back to the cauldron with Harry’s blood. He
19052,"poured it inside. The liquid within turned, instantly, a blinding"
19053,"white. Wormtail, his job done, dropped to his knees beside the"
19054,"cauldron, then slumped sideways and lay on the ground, cradling"
19055,"the bleeding stump of his arm, gasping and sobbing."
19056,"The cauldron was simmering, sending its diamond sparks in all"
19057,"directions, so blindingly bright that it turned all else to velvety"
19058,blackness. Nothing happened. . . .
19059,"Let it have drowned, Harry thought, let it have gone wrong. . . ."
19060, 642   
19061,"FLESH, BLOOD, AND BONE"
19062,"And then, suddenly, the sparks emanating from the cauldron"
19063,were extinguished. A surge of white steam billowed thickly from the
19064,"cauldron instead, obliterating everything in front of Harry, so that"
19065,he couldn’t see Wormtail or Cedric or anything but vapor hang-
19066,"ing in the air. . . . It’s gone wrong, he thought . . . it’s drowned . . ."
19067,please . . . please let it be dead. . . .
19068,"But then, through the mist in front of him, he saw, with an icy"
19069,"surge of terror, the dark outline of a man, tall and skeletally thin,"
19070,rising slowly from inside the cauldron.
19071,"“Robe me,” said the high, cold voice from behind the steam, and"
19072,"Wormtail, sobbing and moaning, still cradling his mutilated arm,"
19073,"scrambled to pick up the black robes from the ground, got to his"
19074,"feet, reached up, and pulled them one-handed over his master’s"
19075,head.
19076,"The thin man stepped out of the cauldron, staring at Harry . . ."
19077,and Harry stared back into the face that had haunted his night-
19078,"mares for three years. Whiter than a skull, with wide, livid scarlet"
19079,eyes and a nose that was flat as a snake’s with slits for nostrils . . .
19080,Lord Voldemort had risen again.
19081,   643 
19082,CHAPTER THIRTY-THREE
19083,THE DEATH EATERS
19084,V        oldemort looked away from Harry and began examining
19085,"his own body. His hands were like large, pale spiders; his long"
19086,"white fingers caressed his own chest, his arms, his face; the red eyes,"
19087,"whose pupils were slits, like a cat’s, gleamed still more brightly"
19088,"through the darkness. He held up his hands and flexed the fingers,"
19089,his expression rapt and exultant. He took not the slightest notice of
19090,"Wormtail, who lay twitching and bleeding on the ground, nor of"
19091,"the great snake, which had slithered back into sight and was cir-"
19092,"cling Harry again, hissing. Voldemort slipped one of those unnat-"
19093,urally long-fingered hands into a deep pocket and drew out a
19094,"wand. He caressed it gently too; and then he raised it, and pointed"
19095,"it at Wormtail, who was lifted off the ground and thrown against"
19096,the headstone where Harry was tied; he fell to the foot of it and lay
19097,"there, crumpled up and crying. Voldemort turned his scarlet eyes"
19098,"upon Harry, laughing a high, cold, mirthless laugh."
19099, 644   
19100,THE DEATH EATERS
19101,Wormtail’s robes were shining with blood now; he had wrapped
19102,the stump of his arm in them.
19103,"“My Lord . . .” he choked, “my Lord . . . you promised . . . you"
19104,did promise . . .”
19105,"“Hold out your arm,” said Voldemort lazily."
19106,"“Oh Master . . . thank you, Master . . .”"
19107,"He extended the bleeding stump, but Voldemort laughed again."
19108,"“The other arm, Wormtail.”"
19109,"“Master, please . . . please . . .”"
19110,Voldemort bent down and pulled out Wormtail’s left arm; he
19111,"forced the sleeve of Wormtail’s robes up past his elbow, and Harry"
19112,"saw something upon the skin there, something like a vivid red tat-"
19113,too — a skull with a snake protruding from its mouth — the im-
19114,age that had appeared in the sky at the Quidditch World Cup: the
19115,"Dark Mark. Voldemort examined it carefully, ignoring Wormtail’s"
19116,uncontrollable weeping.
19117,"“It is back,” he said softly, “they will all have noticed it . . . and"
19118,"now, we shall see . . . now we shall know . . .”"
19119,He pressed his long white forefinger to the brand on Wormtail’s
19120,arm.
19121,"The scar on Harry’s forehead seared with a sharp pain again, and"
19122,Wormtail let out a fresh howl; Voldemort removed his fingers from
19123,"Wormtail’s mark, and Harry saw that it had turned jet black."
19124,"A look of cruel satisfaction on his face, Voldemort straightened"
19125,"up, threw back his head, and stared around at the dark graveyard."
19126,“How many will be brave enough to return when they feel it?”
19127,"he whispered, his gleaming red eyes fixed upon the stars. “And how"
19128,many will be foolish enough to stay away?”
19129,  645 
19130,CHAPTER THIRTY-THREE
19131,"He began to pace up and down before Harry and Wormtail, eyes"
19132,"sweeping the graveyard all the while. After a minute or so, he"
19133,"looked down at Harry again, a cruel smile twisting his snakelike"
19134,face.
19135,"“You stand, Harry Potter, upon the remains of my late father,”"
19136,he hissed softly. “A Muggle and a fool . . . very like your dear
19137,"mother. But they both had their uses, did they not? Your mother"
19138,"died to defend you as a child . . . and I killed my father, and see"
19139,"how useful he has proved himself, in death. . . .”"
19140,"Voldemort laughed again. Up and down he paced, looking all"
19141,"around him as he walked, and the snake continued to circle in the"
19142,grass.
19143,"“You see that house upon the hillside, Potter? My father lived"
19144,"there. My mother, a witch who lived here in this village, fell in love"
19145,with him. But he abandoned her when she told him what she
19146,"was. . . . He didn’t like magic, my father . . ."
19147,“He left her and returned to his Muggle parents before I was
19148,"even born, Potter, and she died giving birth to me, leaving me to be"
19149,raised in a Muggle orphanage . . . but I vowed to find him . . . I re-
19150,"venged myself upon him, that fool who gave me his name . . . Tom"
19151,Riddle. . . .”
19152,"Still he paced, his red eyes darting from grave to grave."
19153,"“Listen to me, reliving family history . . .” he said quietly, “why,"
19154,"I am growing quite sentimental. . . . But look, Harry! My true fam-"
19155,ily returns. . . .”
19156,The air was suddenly full of the swishing of cloaks. Between
19157,"graves, behind the yew tree, in every shadowy space, wizards were"
19158,Apparating. All of them were hooded and masked. And one by one
19159,"they moved forward . . . slowly, cautiously, as though they could"
19160, 646  
19161,THE DEATH EATERS
19162,"hardly believe their eyes. Voldemort stood in silence, waiting for"
19163,"them. Then one of the Death Eaters fell to his knees, crawled to-"
19164,"ward Voldemort, and kissed the hem of his black robes."
19165,“Master . . . Master . . .” he murmured.
19166,The Death Eaters behind him did the same; each of them ap-
19167,"proaching Voldemort on his knees and kissing his robes, before"
19168,"backing away and standing up, forming a silent circle, which en-"
19169,"closed Tom Riddle’s grave, Harry, Voldemort, and the sobbing and"
19170,"twitching heap that was Wormtail. Yet they left gaps in the circle,"
19171,"as though waiting for more people. Voldemort, however, did not"
